城市,GRP（单位：亿元）,AI百度指数,政策数量,科学技术支出（单位：万元）,教育支出（单位：万元）,年份,全部企业,注销,注销率
绥化市,1238.0,47428,1,10629,522056,2022,219,9.0,0.0410958904109589
绥化市,1235.0,58214,1,16426,546990,2023,331,22.0,0.06646525679758308
绵阳市,1700.3318,67109,0,46651,535846,2015,303,0.0,0.0
绵阳市,1830.4207,84512,0,50353,556365,2016,408,0.0,0.0
绵阳市,2075.0,101092,0,61324,610450,2017,517,1.0,0.0019342359767891683
绵阳市,2303.8214,105373,5,255424,618810,2018,672,47.0,0.06994047619047619
绵阳市,2856.0,105750,8,143576,660366,2019,939,108.0,0.11501597444089456
绵阳市,3010.0,97988,11,80652,741955,2020,1231,125.0,0.10154346060113728
绵阳市,3350.0,85589,8,212259,733224,2021,1753,259.0,0.1477467199087279
绵阳市,3627.0,80340,9,120632,836674,2022,2315,183.0,0.07904967602591792
绵阳市,4039.0,101718,7,174521,883865,2023,3084,270.0,0.08754863813229571
聊城市,2663.62,60687,0,19775,623317,2015,136,0.0,0.0
聊城市,2859.18,70970,0,13190,683139,2016,203,0.0,0.0
聊城市,3013.55,84776,1,18316,786793,2017,309,0.0,0.0
聊城市,3152.15,90350,4,14272,794205,2018,420,1.0,0.002380952380952381
聊城市,2260.0,88765,15,20881,855548,2019,605,1.0,0.001652892561983471
聊城市,2317.0,95927,18,20481,963666,2020,975,13.0,0.013333333333333334
聊城市,2643.0,78856,18,18298,1044708,2021,1727,72.0,0.04169079328314997
聊城市,2780.0,81462,14,9714,1049932,2022,2353,163.0,0.06927326816829579
聊城市,2926.0,96876,14,10521,1113241,2023,2852,298.0,0.10448807854137447
肇庆市,1970.01,58899,0,49802,552246,2015,76,0.0,0.0
肇庆市,2084.019,65388,0,42231,563662,2016,98,0.0,0.0
肇庆市,2110.00512806506,78810,0,58617,584554,2017,127,0.0,0.0
肇庆市,2201.8012,84175,2,69917,635578,2018,183,1.0,0.00546448087431694
肇庆市,2249.0,82904,4,87078,712588,2019,253,3.0,0.011857707509881422
肇庆市,2311.0,85279,10,101601,785314,2020,334,6.0,0.017964071856287425
肇庆市,2650.0,71535,12,109396,790432,2021,532,12.0,0.022556390977443608
肇庆市,2705.0,71207,14,75161,861994,2022,751,53.0,0.07057256990679095
肇庆市,2793.0,95899,11,63640,879036,2023,1073,61.0,0.05684995340167754
自贡市,1143.1113,33262,0,34485,301428,2015,61,0.0,0.0
自贡市,1234.5637,45973,0,18662,299877,2016,78,1.0,0.01282051282051282
自贡市,1312.0,61995,0,19106,363630,2017,101,0.0,0.0
自贡市,1406.7131,67834,5,35490,382716,2018,130,1.0,0.007692307692307693
自贡市,1428.0,69336,8,58264,427373,2019,181,16.0,0.08839779005524862
自贡市,1458.0,64299,11,41024,425779,2020,249,26.0,0.10441767068273092
自贡市,1601.0,49168,8,30094,394264,2021,363,81.0,0.2231404958677686
自贡市,1638.0,48416,9,29962,429342,2022,461,66.0,0.14316702819956617
自贡市,1750.0,67253,7,21621,444681,2023,596,38.0,0.06375838926174497
舟山市,1092.8459,32911,0,51012,263345,2015,56,0.0,0.0
舟山市,1241.1989,43828,0,58786,291712,2016,72,0.0,0.0
舟山市,1219.78,61060,3,55548,331707,2017,87,0.0,0.0
舟山市,1316.6986,64250,5,67847,344129,2018,127,0.0,0.0
舟山市,1372.0,61596,9,74615,360395,2019,179,2.0,0.0111731843575419
舟山市,1512.0,65636,9,72132,325608,2020,359,6.0,0.016713091922005572
舟山市,1704.0,50419,11,94342,364623,2021,533,34.0,0.06378986866791744
舟山市,1951.0,51063,10,109409,381141,2022,711,43.0,0.06047819971870605
舟山市,2101.0,67049,12,126758,429876,2023,854,71.0,0.08313817330210772
芜湖市,2457.3234,65764,0,357319,577511,2015,152,0.0,0.0
芜湖市,2699.4385,77629,0,517841,585118,2016,208,0.0,0.0
芜湖市,2963.26,84332,1,574155,731657,2017,255,0.0,0.0
芜湖市,3278.5317,86153,5,598199,743925,2018,345,0.0,0.0
芜湖市,3618.0,90957,6,511512,780743,2019,459,5.0,0.010893246187363835
芜湖市,3753.0,89296,8,544930,814159,2020,895,17.0,0.01899441340782123
芜湖市,4303.0,88256,5,701815,843638,2021,1719,69.0,0.04013961605584642
芜湖市,4502.0,85607,9,730404,889423,2022,3654,1358.0,0.3716475095785441
芜湖市,4741.0,98651,11,781803,955462,2023,4853,895.0,0.1844220070059757
苏州市,14504.07,162122,1,883300,2305600,2015,2313,0.0,0.0
苏州市,15475.09,177795,1,952000,2623200,2016,2901,0.0,0.0
苏州市,17319.51,260492,3,1240275,2995668,2017,3786,1.0,0.0002641310089804543
苏州市,18597.47,304643,6,1522777,3129530,2018,4822,7.0,0.0014516798009124845
苏州市,19236.0,273532,7,1815800,3491874,2019,6078,33.0,0.005429417571569595
苏州市,20170.0,217301,6,2162786,3850201,2020,12094,97.0,0.008020506036050935
苏州市,22718.0,180355,11,2368694,4191879,2021,18914,537.0,0.028391667547848155
苏州市,23958.0,178919,21,2310670,4230034,2022,24634,1125.0,0.04566858813022651
苏州市,24653.0,260030,26,2698628,4699162,2023,30593,1653.0,0.05403196809727716
茂名市,2445.63,56632,0,8024,886632,2015,69,0.0,0.0
茂名市,2636.7435,59761,0,15698,1022581,2016,109,0.0,0.0
茂名市,2904.07307082805,75551,0,16932,1161653,2017,146,2.0,0.0136986301369863
茂名市,3092.1768,83509,2,33321,1238785,2018,187,4.0,0.0213903743315508
茂名市,3252.0,81398,4,37030,1247054,2019,235,5.0,0.02127659574468085
茂名市,3279.0,84903,10,28856,1195008,2020,342,1.0,0.0029239766081871343
茂名市,3698.0,70347,12,33981,1352919,2021,578,14.0,0.02422145328719723
茂名市,3905.0,68921,14,24730,1404181,2022,832,51.0,0.06129807692307692
茂名市,3987.0,88354,11,18874,1409128,2023,1114,67.0,0.06014362657091562
荆州市,1590.5,56834,0,52915,449517,2015,79,0.0,0.0
荆州市,1726.75,69111,0,87332,631528,2016,111,0.0,0.0
荆州市,1922.18,82565,3,96425,667306,2017,133,0.0,0.0
荆州市,2082.18,90453,4,98410,668325,2018,178,1.0,0.0056179775280898875
荆州市,2516.0,83856,5,95583,676720,2019,216,1.0,0.004629629629629629
荆州市,2369.0,87374,10,89326,664207,2020,305,2.0,0.006557377049180328
荆州市,2716.0,71758,20,119559,667737,2021,537,19.0,0.035381750465549346
荆州市,3009.0,73809,23,171192,731023,2022,786,46.0,0.058524173027989825
荆州市,3151.0,88774,16,174469,780419,2023,1185,64.0,0.0540084388185654
荆门市,1388.46,31849,0,48062,298798,2015,46,0.0,0.0
荆门市,1521.0,42479,0,58149,311571,2016,60,0.0,0.0
荆门市,1664.17,57706,3,63122,353085,2017,81,0.0,0.0
荆门市,1847.89,65950,4,71851,344446,2018,104,0.0,0.0
荆门市,2034.0,67172,5,85184,355795,2019,143,0.0,0.0
荆门市,1906.0,65898,10,94743,370026,2020,193,2.0,0.010362694300518135
荆门市,2121.0,64747,20,66022,344445,2021,364,10.0,0.027472527472527472
荆门市,2201.0,70487,23,92463,369141,2022,525,23.0,0.04380952380952381
荆门市,2272.0,90159,16,103497,402049,2023,754,43.0,0.05702917771883289
莆田市,1655.1618,55156,0,27503,530348,2015,161,0.0,0.0
莆田市,1823.4281,69656,0,24704,545006,2016,215,1.0,0.004651162790697674
莆田市,2024.66,79931,2,31558,550779,2017,284,1.0,0.0035211267605633804
莆田市,2242.4134,79738,9,32205,582966,2018,383,4.0,0.010443864229765013
莆田市,2595.0,76112,16,24260,580855,2019,600,60.0,0.1
莆田市,2644.0,78118,16,31322,613030,2020,996,207.0,0.20783132530120482
莆田市,2883.0,72495,13,19169,636760,2021,1574,451.0,0.28653113087674714
莆田市,3116.0,71249,10,26461,802341,2022,2068,353.0,0.1706963249516441
莆田市,3071.0,82689,14,15954,788971,2023,2894,373.0,0.12888735314443678
菏泽市,2400.96,61815,0,23995,806069,2015,106,0.0,0.0
菏泽市,2560.24,70476,0,29715,923903,2016,159,0.0,0.0
菏泽市,2825.81,83381,1,22065,1003390,2017,229,0.0,0.0
菏泽市,3078.78,97973,4,19956,1046140,2018,354,5.0,0.014124293785310734
菏泽市,3410.0,88485,15,17844,1151378,2019,487,0.0,0.0
菏泽市,3483.0,93973,18,23915,1272574,2020,832,17.0,0.020432692307692308
菏泽市,3977.0,84970,18,26699,1276354,2021,1878,143.0,0.07614483493077742
菏泽市,4205.0,89745,14,45005,1464880,2022,2706,250.0,0.09238728750923873
菏泽市,4464.0,99065,14,45078,1485109,2023,3656,456.0,0.12472647702407003
萍乡市,912.3871,24510,0,38294,266272,2015,40,0.0,0.0
萍乡市,998.2752,32062,0,44868,291243,2016,51,0.0,0.0
萍乡市,756.06,47838,1,54288,328694,2017,77,0.0,0.0
萍乡市,1009.0505,61942,2,65288,383618,2018,127,0.0,0.0
萍乡市,930.0,59936,2,71819,427829,2019,176,1.0,0.005681818181818182
萍乡市,963.0,66102,1,79025,460618,2020,526,132.0,0.2509505703422053
萍乡市,1108.0,50313,2,85052,481963,2021,1048,163.0,0.15553435114503816
萍乡市,1160.0,45033,3,85229,511222,2022,1320,48.0,0.03636363636363636
萍乡市,1152.0,62723,5,90374,539245,2023,1237,376.0,0.3039611964430073
营口市,1513.7503,35199,0,8490,203930,2015,48,0.0,0.0
营口市,1156.2477,42964,0,3707,217182,2016,63,0.0,0.0
营口市,1270.5,57163,1,4868,237765,2017,79,0.0,0.0
营口市,1346.7208,64075,1,4201,263934,2018,106,0.0,0.0
营口市,1328.0,64915,1,10941,266280,2019,149,5.0,0.03355704697986577
营口市,1325.0,66867,1,7691,286109,2020,288,7.0,0.024305555555555556
营口市,1403.0,49506,1,7867,267406,2021,489,17.0,0.034764826175869123
营口市,1432.0,53699,2,9784,279648,2022,608,52.0,0.08552631578947369
营口市,1479.0,62507,1,5438,277063,2023,671,95.0,0.14157973174366617
葫芦岛市,720.1673,36263,0,6462,283185,2015,28,0.0,0.0
葫芦岛市,647.3518,44539,0,2631,303972,2016,35,0.0,0.0
葫芦岛市,717.9,54739,1,2857,321034,2017,45,0.0,0.0
葫芦岛市,812.7841,63298,1,12405,304265,2018,67,0.0,0.0
葫芦岛市,807.0,61875,1,3485,351788,2019,91,1.0,0.01098901098901099
葫芦岛市,770.0,67001,1,1442,366593,2020,169,4.0,0.023668639053254437
葫芦岛市,842.0,53868,1,3876,335216,2021,269,13.0,0.048327137546468404
葫芦岛市,871.0,54215,2,2899,330421,2022,343,28.0,0.08163265306122448
葫芦岛市,912.0,64086,1,0,311259,2023,387,43.0,0.1111111111111111
蚌埠市,1253.055,48674,0,112203,457466,2015,66,0.0,0.0
蚌埠市,1385.8228,56214,0,133824,495467,2016,80,0.0,0.0
蚌埠市,1550.66,63966,1,126849,527459,2017,112,0.0,0.0
蚌埠市,1714.656,72351,5,106434,533913,2018,170,0.0,0.0
蚌埠市,2057.0,68056,6,166238,592131,2019,234,4.0,0.017094017094017096
蚌埠市,2083.0,75258,8,176122,591496,2020,329,4.0,0.0121580547112462
蚌埠市,1989.0,71933,5,174618,623452,2021,600,12.0,0.02
蚌埠市,2012.0,71292,9,210502,664949,2022,904,52.0,0.05752212389380531
蚌埠市,2116.0,83944,11,244808,721155,2023,1311,96.0,0.07322654462242563
衡水市,1220.008,49255,0,8505,434484,2015,35,0.0,0.0
衡水市,1420.1825,54316,1,17033,500467,2016,56,0.0,0.0
衡水市,554.0,74594,2,31181,561044,2017,90,0.0,0.0
衡水市,1558.6909,80769,4,45227,602075,2018,123,3.0,0.024390243902439025
衡水市,1505.0,76283,5,55720,685082,2019,169,5.0,0.029585798816568046
衡水市,1560.0,82635,4,66969,715851,2020,215,5.0,0.023255813953488372
衡水市,1703.0,64614,4,59087,682848,2021,275,17.0,0.06181818181818182
衡水市,1801.0,68578,3,63776,766990,2022,419,59.0,0.14081145584725538
衡水市,1888.0,78603,3,63873,768701,2023,714,80.0,0.11204481792717087
衡阳市,2601.5749,66579,0,21044,757336,2015,62,0.0,0.0
衡阳市,2853.0158,75034,0,21438,876772,2016,81,0.0,0.0
衡阳市,2921.52,89892,0,32402,910032,2017,110,0.0,0.0
衡阳市,3046.0279,91187,1,44286,888499,2018,155,1.0,0.0064516129032258064
衡阳市,3373.0,86832,4,52103,969117,2019,226,10.0,0.04424778761061947
衡阳市,3509.0,88786,5,115545,985405,2020,321,18.0,0.056074766355140186
衡阳市,3840.0,77682,8,117049,959970,2021,545,78.0,0.14311926605504588
衡阳市,4090.0,79308,11,158531,1096272,2022,880,121.0,0.1375
衡阳市,4191.0,99559,15,212172,1163689,2023,1670,135.0,0.08083832335329341
衢州市,1146.1322,42415,0,67922,423542,2015,92,0.0,0.0
衢州市,1251.5883,53001,0,75844,453017,2016,114,0.0,0.0
衢州市,1331.27,70005,3,90512,459035,2017,146,0.0,0.0
衢州市,1470.5816,79705,5,110800,484551,2018,192,0.0,0.0
衢州市,1574.0,70491,9,153971,560654,2019,252,4.0,0.015873015873015872
衢州市,1639.0,73596,9,148396,600370,2020,484,10.0,0.02066115702479339
衢州市,1876.0,64983,11,173194,626764,2021,751,35.0,0.04660452729693742
衢州市,2003.0,71155,10,202699,678517,2022,983,49.0,0.04984740590030519
衢州市,2125.0,86820,12,247098,762259,2023,1226,85.0,0.06933115823817292
襄阳市,3382.12,25533,0,201511,798672,2015,177,0.0,0.0
襄阳市,3694.51,23000,0,206938,810718,2016,222,0.0,0.0
襄阳市,4064.9,41058,3,229986,859093,2017,289,0.0,0.0
襄阳市,4309.79,93658,4,302249,919990,2018,373,1.0,0.002680965147453083
襄阳市,4813.0,88983,5,270417,962739,2019,480,1.0,0.0020833333333333333
襄阳市,4602.0,89248,10,204991,996210,2020,663,5.0,0.007541478129713424
襄阳市,5309.0,68189,20,114085,960626,2021,1150,50.0,0.043478260869565216
襄阳市,5828.0,68859,23,103529,940814,2022,1722,99.0,0.05749128919860627
襄阳市,5843.0,87122,16,115544,1032788,2023,2701,178.0,0.06590151795631248
西宁市,1131.6193,53186,0,19770,407928,2015,283,0.0,0.0
西宁市,1248.1677,61603,0,14999,441135,2016,372,0.0,0.0
西宁市,1285.0,79968,1,15715,465621,2017,470,0.0,0.0
西宁市,1286.4137,83895,2,23608,528401,2018,587,1.0,0.0017035775127768314
西宁市,1328.0,84174,2,20169,584938,2019,756,3.0,0.003968253968253968
西宁市,1373.0,80742,1,22940,522381,2020,1003,11.0,0.010967098703888335
西宁市,1549.0,72478,0,23510,519130,2021,1720,58.0,0.03372093023255814
西宁市,1644.0,71587,0,13613,507931,2022,2246,79.0,0.035173642030276044
西宁市,1801.0,87803,0,26845,526496,2023,2740,152.0,0.05547445255474453
西安市,5801.2,149081,0,254413,1183865,2015,4050,5.0,0.0012345679012345679
西安市,6257.18,176727,0,274783,1196292,2016,5058,6.0,0.0011862396204033216
西安市,7472.0,245960,1,452846,1338949,2017,6649,32.0,0.004812753797563543
西安市,8349.86,263983,5,482295,1571932,2018,8781,142.0,0.01617127889761986
西安市,9321.0,251603,7,347911,2018994,2019,11503,187.0,0.01625662870555507
西安市,10020.0,212150,10,232684,2333672,2020,19343,1599.0,0.08266556376983922
西安市,10688.0,184062,10,573530,2559436,2021,28723,2117.0,0.07370400027852243
西安市,11487.0,181603,8,527859,2468163,2022,42586,3263.0,0.07662142488141643
西安市,12011.0,272456,5,644174,2649678,2023,54358,2716.0,0.049965046543287095
许昌市,2171.1562,63811,0,27905,540860,2015,71,0.0,0.0
许昌市,2377.7133,74692,0,28343,549117,2016,98,0.0,0.0
许昌市,2632.92,81545,1,50219,568740,2017,123,0.0,0.0
许昌市,2830.6218,86405,2,64666,640340,2018,168,0.0,0.0
许昌市,2831.0,74473,5,73373,692558,2019,223,2.0,0.008968609865470852
许昌市,3449.0,80491,7,86559,715931,2020,343,1.0,0.0029154518950437317
许昌市,3655.0,70050,9,92580,662796,2021,690,18.0,0.02608695652173913
许昌市,3747.0,71596,8,114399,709233,2022,958,65.0,0.06784968684759916
许昌市,3238.0,84933,8,139468,734236,2023,1295,120.0,0.09266409266409266
贵港市,865.2035,29123,0,11643,509442,2015,47,0.0,0.0
贵港市,958.7564,42543,0,4242,568416,2016,63,0.0,0.0
贵港市,1082.184054,51945,0,3200,528765,2017,82,0.0,0.0
贵港市,1169.8754,54460,3,5496,620543,2018,120,0.0,0.0
贵港市,1258.0,50034,3,16853,640254,2019,166,2.0,0.012048192771084338
贵港市,1353.0,58873,6,21861,734701,2020,278,9.0,0.03237410071942446
贵港市,1502.0,43501,16,29756,697852,2021,389,41.0,0.10539845758354756
贵港市,1572.0,46671,23,37516,706510,2022,529,35.0,0.0661625708884688
贵港市,1573.0,65002,22,41911,763179,2023,627,55.0,0.08771929824561403
贵阳市,2891.16,99684,0,145535,986633,2015,925,0.0,0.0
贵阳市,3157.7001,117770,0,172621,992693,2016,1220,0.0,0.0
贵阳市,3538.0,134756,0,166542,1047672,2017,1568,0.0,0.0
贵阳市,3798.4538,138502,3,247794,1210969,2018,1995,2.0,0.0010025062656641604
贵阳市,4040.0,142547,3,284573,1268289,2019,2568,14.0,0.005451713395638629
贵阳市,4312.0,125841,3,257290,1322183,2020,3672,26.0,0.007080610021786492
贵阳市,4711.0,117524,3,202378,1328968,2021,5671,158.0,0.027861047434314935
贵阳市,4921.0,115056,5,214734,1462251,2022,7973,323.0,0.04051172707889126
贵阳市,5155.0,157362,5,155626,1521332,2023,10852,589.0,0.05427570954662735
贺州市,468.1077,11912,0,11581,294266,2015,17,0.0,0.0
贺州市,518.19,18228,0,6050,323116,2016,28,0.0,0.0
贺州市,548.825495,32503,0,11099,320918,2017,36,0.0,0.0
贺州市,602.6288,36547,3,12010,337360,2018,48,0.0,0.0
贺州市,701.0,38508,3,4572,388916,2019,72,1.0,0.013888888888888888
贺州市,754.0,42248,6,2457,392082,2020,153,1.0,0.006535947712418301
贺州市,909.0,30352,16,11515,398852,2021,232,13.0,0.05603448275862069
贺州市,972.0,30556,23,31232,407537,2022,333,27.0,0.08108108108108109
贺州市,975.0,49333,22,28408,416313,2023,406,39.0,0.0960591133004926
资阳市,1270.3811,23993,0,15862,401827,2015,25,0.0,0.0
资阳市,943.4411,36712,0,9346,290999,2016,31,0.0,0.0
资阳市,1022.0,52644,0,11894,339384,2017,34,0.0,0.0
资阳市,1066.5332,59398,5,20008,308590,2018,52,3.0,0.057692307692307696
资阳市,778.0,56006,8,23973,282935,2019,73,11.0,0.1506849315068493
资阳市,808.0,60723,11,24781,306724,2020,96,8.0,0.08333333333333333
资阳市,891.0,31956,8,24579,309570,2021,172,24.0,0.13953488372093023
资阳市,948.0,30106,9,25881,562276,2022,242,22.0,0.09090909090909091
资阳市,1019.0,48380,7,27173,509522,2023,320,20.0,0.0625
赣州市,1973.8688,68446,0,83384,1176181,2015,173,0.0,0.0
赣州市,2207.1959,80302,0,126100,1367740,2016,242,0.0,0.0
赣州市,2501.05,96309,1,184152,1579970,2017,343,0.0,0.0
赣州市,2807.2372,108210,2,222623,1814857,2018,496,3.0,0.006048387096774193
赣州市,3474.0,100801,2,275305,2062474,2019,699,3.0,0.004291845493562232
赣州市,3645.0,102073,1,296120,2200526,2020,1412,28.0,0.019830028328611898
赣州市,4169.0,91689,2,307121,2181453,2021,2248,129.0,0.05738434163701068
赣州市,4524.0,93986,3,333250,2255345,2022,3132,202.0,0.06449553001277139
赣州市,4606.0,120977,5,380400,2304377,2023,4060,323.0,0.07955665024630541
赤峰市,1861.2749,43895,0,14338,790760,2015,69,0.0,0.0
赤峰市,1933.2792,37260,0,13924,830157,2016,98,0.0,0.0
赤峰市,1407.0,69047,0,12202,872383,2017,128,0.0,0.0
赤峰市,1549.84,78098,2,19085,890257,2018,161,1.0,0.006211180124223602
赤峰市,1708.0,81173,2,17697,934271,2019,197,0.0,0.0
赤峰市,1763.0,84373,3,15723,914566,2020,241,1.0,0.004149377593360996
赤峰市,1975.0,72345,3,26469,911846,2021,414,7.0,0.016908212560386472
赤峰市,2148.0,75051,5,26860,970065,2022,619,23.0,0.03715670436187399
赤峰市,2198.0,86951,4,33464,1032714,2023,869,52.0,0.05983889528193326
辽源市,726.6404,10352,0,7856,174272,2015,13,0.0,0.0
辽源市,765.2485,13067,0,3497,182100,2016,16,0.0,0.0
辽源市,668.6511,25184,2,3709,176568,2017,21,0.0,0.0
辽源市,621.6011,29595,4,3396,169310,2018,27,0.0,0.0
辽源市,410.0,23375,4,2651,173287,2019,35,0.0,0.0
辽源市,430.0,32193,2,1969,170708,2020,39,1.0,0.02564102564102564
辽源市,463.0,21686,6,1940,153006,2021,66,0.0,0.0
辽源市,501.0,18139,7,3949,170121,2022,87,3.0,0.034482758620689655
辽源市,517.0,29975,9,5080,175235,2023,110,12.0,0.10909090909090909
辽阳市,1028.5818,35023,0,9107,187956,2015,24,0.0,0.0
辽阳市,654.1758,39896,0,6044,187116,2016,33,0.0,0.0
辽阳市,762.9,47046,1,4953,189427,2017,45,0.0,0.0
辽阳市,869.726,52587,1,5622,170585,2018,55,0.0,0.0
辽阳市,831.0,51842,1,5804,186991,2019,71,0.0,0.0
辽阳市,838.0,53601,1,9102,229910,2020,138,6.0,0.043478260869565216
辽阳市,860.0,44718,1,9632,201729,2021,199,17.0,0.08542713567839195
辽阳市,892.0,36175,2,1662,234069,2022,228,27.0,0.11842105263157894
辽阳市,878.0,48703,1,2294,202387,2023,260,21.0,0.08076923076923077
达州市,1350.7623,48912,0,16078,696644,2015,30,0.0,0.0
达州市,1447.0836,55635,0,16700,773113,2016,41,0.0,0.0
达州市,1584.0,65007,0,16289,794989,2017,57,0.0,0.0
达州市,1690.1741,71159,5,15413,742887,2018,92,3.0,0.03260869565217391
达州市,2042.0,78176,8,17171,785683,2019,145,13.0,0.0896551724137931
达州市,2117.0,80397,11,22137,822266,2020,214,27.0,0.1261682242990654
达州市,2352.0,58600,8,17102,821370,2021,328,56.0,0.17073170731707318
达州市,2503.0,55276,9,18422,878472,2022,456,48.0,0.10526315789473684
达州市,2657.0,73056,7,21312,905450,2023,610,33.0,0.054098360655737705
运城市,1174.0143,61003,0,15455,594444,2015,72,0.0,0.0
运城市,1222.3486,77182,0,13375,585159,2016,98,0.0,0.0
运城市,1336.2914,84097,0,20828,599606,2017,130,0.0,0.0
运城市,1509.6407,92318,0,18367,617829,2018,165,0.0,0.0
运城市,1563.0,77752,0,15386,674644,2019,244,1.0,0.004098360655737705
运城市,1644.0,85807,3,29417,688774,2020,374,1.0,0.00267379679144385
运城市,2053.0,71995,5,24357,695916,2021,666,27.0,0.04054054054054054
运城市,2301.0,73347,5,22864,793908,2022,1707,46.0,0.026947861745752782
运城市,2330.0,83807,3,22760,846558,2023,2386,183.0,0.07669740150880135
连云港市,2160.64,68486,0,110400,744600,2015,152,0.0,0.0
连云港市,2376.48,80261,0,100300,737600,2016,194,0.0,0.0
连云港市,2640.31,91912,0,88065,757669,2017,251,0.0,0.0
连云港市,2771.7,95777,2,99205,820080,2018,301,0.0,0.0
连云港市,3139.0,91222,3,140700,862800,2019,366,1.0,0.00273224043715847
连云港市,3277.0,94424,4,83354,934872,2020,865,4.0,0.004624277456647399
连云港市,3728.0,85111,4,85406,990601,2021,1416,34.0,0.02401129943502825
连云港市,4005.0,83113,8,100309,991724,2022,1752,209.0,0.11929223744292237
连云港市,4364.0,98339,10,112317,1042334,2023,2256,179.0,0.07934397163120567
通化市,1001.2129,24230,0,47010,348004,2015,16,0.0,0.0
通化市,947.5914,33907,0,66721,361711,2016,27,0.0,0.0
通化市,836.1347,41210,2,59836,348455,2017,33,0.0,0.0
通化市,829.3,48256,4,40403,304060,2018,47,0.0,0.0
通化市,726.0,41309,4,30684,313956,2019,77,2.0,0.025974025974025976
通化市,749.0,50449,2,27403,383299,2020,98,6.0,0.061224489795918366
通化市,568.0,34387,6,31675,360485,2021,154,6.0,0.03896103896103896
通化市,591.0,33931,7,12323,333988,2022,199,10.0,0.05025125628140704
通化市,614.0,51411,9,10021,259710,2023,252,34.0,0.1349206349206349
通辽市,1877.27,36821,0,19700,537300,2015,52,0.0,0.0
通辽市,1949.3818,41407,0,13200,524338,2016,67,0.0,0.0
通辽市,1223.0,54895,0,13238,519228,2017,87,0.0,0.0
通辽市,1301.6,69422,2,11453,515796,2018,120,1.0,0.008333333333333333
通辽市,1267.0,61951,2,12769,547405,2019,146,4.0,0.0273972602739726
通辽市,1277.0,60593,3,10344,538508,2020,188,2.0,0.010638297872340425
通辽市,1411.0,45101,3,15050,549893,2021,295,8.0,0.02711864406779661
通辽市,1562.0,48056,5,17320,636162,2022,471,20.0,0.04246284501061571
通辽市,1609.0,63005,4,19109,675818,2023,574,45.0,0.078397212543554
遂宁市,915.8112,27876,0,8382,336096,2015,40,0.0,0.0
遂宁市,1008.4521,39849,0,9932,348738,2016,50,0.0,0.0
遂宁市,1138.0,54682,0,9493,390078,2017,73,0.0,0.0
遂宁市,1221.3914,53762,5,13268,424769,2018,98,1.0,0.01020408163265306
遂宁市,1346.0,51993,8,20754,423335,2019,141,4.0,0.028368794326241134
遂宁市,1403.0,57226,11,18889,442128,2020,183,13.0,0.07103825136612021
遂宁市,1520.0,34290,8,17297,454696,2021,263,44.0,0.16730038022813687
遂宁市,1614.0,41017,9,27999,465914,2022,362,38.0,0.10497237569060773
遂宁市,1715.0,60158,7,33602,475870,2023,473,26.0,0.05496828752642706
遵义市,2168.34,51302,0,37871,1113734,2015,96,0.0,0.0
遵义市,2403.94,58825,0,61318,1205159,2016,137,0.0,0.0
遵义市,2749.0,81349,0,77914,1272677,2017,176,1.0,0.005681818181818182
遵义市,3000.0,87299,2,89300,1400300,2018,225,1.0,0.0044444444444444444
遵义市,3483.0,89959,2,109631,1551964,2019,277,4.0,0.01444043321299639
遵义市,3720.0,89374,2,108800,1528200,2020,381,2.0,0.005249343832020997
遵义市,4170.0,75841,1,91319,1556313,2021,606,6.0,0.009900990099009901
遵义市,4401.0,80883,3,57971,1586737,2022,1098,40.0,0.03642987249544627
遵义市,4602.0,100511,3,64283,1701546,2023,1703,113.0,0.06635349383440986
邢台市,1764.7323,70038,0,13815,764423,2015,27,0.0,0.0
邢台市,1975.746,77387,1,24504,824884,2016,47,0.0,0.0
邢台市,371.0,90605,2,24803,897944,2017,68,0.0,0.0
邢台市,2150.7611,99359,4,29004,974252,2018,101,3.0,0.0297029702970297
邢台市,2120.0,95708,5,30392,1101023,2019,140,4.0,0.02857142857142857
邢台市,2200.0,99606,4,34355,1183504,2020,214,14.0,0.06542056074766354
邢台市,2427.0,84744,4,34466,1087480,2021,282,14.0,0.04964539007092199
邢台市,2547.0,84466,3,56281,1231029,2022,424,33.0,0.07783018867924528
邢台市,2586.0,94195,3,73699,1297743,2023,868,83.0,0.0956221198156682
邯郸市,3145.4319,80449,0,41304,1006026,2015,81,0.0,0.0
邯郸市,3337.0903,90808,1,44242,1066510,2016,119,0.0,0.0
邯郸市,1352.0,100312,2,50523,1163136,2017,159,0.0,0.0
邯郸市,3454.5705,111848,4,53089,1193602,2018,211,4.0,0.018957345971563982
邯郸市,3486.0,111977,5,66530,1358561,2019,273,9.0,0.03296703296703297
邯郸市,3637.0,109147,4,69913,1479572,2020,367,19.0,0.051771117166212535
邯郸市,4115.0,91980,4,72454,1461664,2021,483,35.0,0.07246376811594203
邯郸市,4346.0,97835,3,97443,1818207,2022,742,87.0,0.11725067385444744
邯郸市,4382.0,109499,3,116781,1833098,2023,1481,182.0,0.12288993923024984
邵阳市,1386.9988,46475,0,18425,756362,2015,38,0.0,0.0
邵阳市,1530.2577,47285,0,21675,765952,2016,49,0.0,0.0
邵阳市,1627.53,61191,0,17343,838538,2017,67,0.0,0.0
邵阳市,1782.6481,73005,1,33806,889498,2018,92,1.0,0.010869565217391304
